Group,Colony,Trial,PreviousVideoTimes,video_name,video_num,video_time,abs_time,behaviour,origin,destination,nest,successful,focal,partner,notes
NoChoice,n.amb47,3,12:23:45AM,215,2,12:02:47AM,#VALUE!,tandemrun,,,dark,failed,ygy,oyy,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:02:47AM,#VALUE!,tandemrun,,,dark,success,ygy,gwb,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:02:15AM,#VALUE!,tandemrun,,,dark,failed,bbg,gyo,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:06:28AM,#VALUE!,reversetandemrun,,,dark,failed,bbg,ogw,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:06:24AM,#VALUE!,reversetandemrun,,,dark,failed,wyb,gyo,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:08:08AM,#VALUE!,transport,,,dark,,wyb,g,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:07:41AM,#VALUE!,reversetandemrun,,,dark,failed,yob,gwb,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:18:08AM,#VALUE!,transport,,,dark,,ggg,male,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:18:34AM,#VALUE!,reversetandemrun,,,dark,success,ygy,ogw,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:23:14AM,#VALUE!,transport,,,dark,,ogw,male,
NoChoice,n.amb47,3,12:47:30AM,215,3,12:00:33AM,#VALUE!,transport,,,dark,,obb,male,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:23:44AM,#VALUE!,transport,,,dark,,yww,yyg,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:10:15AM,#VALUE!,reversetandemrun,,,dark,failed,yww,gyo,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:20:10AM,#VALUE!,reversetandemrun,,,dark,failed,ygy,bbg,
NoChoice,n.amb47,3,12:23:45AM,215,2,12:06:44AM,#VALUE!,reversetandemrun,,,dark,failed,wyb,ogw,
NoChoice,n.amb47,3,12:47:30AM,215,3,12:01:03AM,#VALUE!,transport,,,dark,,wbw,gow,
NoChoice,n.amb47,3,12:47:30AM,215,3,12:05:56AM,#VALUE!,transport,,,dark,,wwy,owg,
NoChoice,n.amb47,3,12:47:30AM,215,3,12:17:49AM,#VALUE!,transport,,,dark,,ogw,owg,
NoChoice,n.amb47,3,#VALUE!,215,4,12:06:01AM,#VALUE!,transport,,,dark,,wyb,oyy,
NoChoice,n.amb47,3,#VALUE!,215,5,12:07:45AM,#VALUE!,transport,,,dark,,bbg,yww,
NoChoice,n.amb47,3,#VALUE!,215,6,12:16:10AM,#VALUE!,transport,,,dark,,yob,wog,
NoChoice,n.amb47,3,#VALUE!,215,6,12:18:02AM,#VALUE!,transport,,,dark,,wwy,yob,
NoChoice,n.amb47,3,#VALUE!,215,7,12:01:27AM,#VALUE!,transport,,,dark,,yww,yob,
